152.0783005291446,-440.3969285681153
719.8398005290019,-210.55689706156272
-940.1592653697656,-769.0180260668342
-57.881009741668436,657.4331706970315
-16.054343358208143,-961.2099293454688
-683.5351996413173,134.17653672435245
-748.17420561581,-713.4354499891356
-388.9369935124221,-187.58583820747845
-251.0890729878945,845.9459541682459
-867.4790956714664,-995.5908547990215
987.2801967908513,776.5276115191728
713.9872105133547,-836.0109187667066
-72.4269688409147,-635.8150389902717
84.3766191256218,-250.58082331950595
465.4696805456076,507.608590787984
773.4813087918592,-406.43851750745057
39.30976900051223,-923.6691310379101
-895.6071075511136,752.4427800028243
376.99928086973955,75.85062613345713
194.55966624556322,217.53286167199394
273.41175151719744,-984.6572276105617
872.245620538903,68.56213912939825
848.9685122127928,-305.70087896434757
827.506774335641,-120.83506234866024
701.0350657924171,-795.0224008328662
454.48294260932926,600.1077361116043
-383.26587638583453,-798.3859636933607
480.37924580566323,-317.26745255273056
169.17936962937847,766.3061464982659
-38.00873868965664,336.1904297223616
20.997177625001314,-432.65141049973215
223.0029104633711,315.4503795616274
-800.8235574387061,-8.54122752398041
975.1797617246511,783.5349989395102
519.4552095601425,212.0290586711858
-698.7591906263833,644.6674273045542
-903.067409028951,-707.6591177730679
-624.2034441917747,833.1427178268254
-66.80507663806986,-908.2692782203605
430.6919572615136,450.4642566785917
950.3052282602628,-218.1578776851769
933.3247912348766,-217.18972060481394
-796.8810223830423,-570.2600905077926
-648.7029678062011,-200.46601376918363
443.04045963597787,326.2904696893836
-548.3137402245407,642.2365411237386
315.7676179814914,-433.7001942546068
218.97831006203432,346.92076419906857
-758.982817947121,671.3793723571678
489.9414129101633,-330.23586994718164
448.299023792732,-196.61325603281773
-769.3301273011098,-412.05927933420014
938.9079364360655,310.74057609098327
-307.56417912676625,-436.565584650406
869.9477188352696,-23.358520438752976
735.3698251989344,667.3095859869939
-43.141258513651906,492.399656271225
749.2925616711386,361.59243659723234
564.8009897280112,512.1708336690904
-970.3821018120174,-826.0042195430524
26.68964043638539,-400.0330139292249
693.436293255063,648.5765097678388
-14.177415149690319,-245.49558095645432
127.11786865930117,228.3207912708026
-740.7992999674743,-528.6906584309497
770.0352223150858,561.5390173291353
-956.9547445819362,122.73788497735404
-641.5973629362018,896.9445691450412
696.5402158346119,296.07018829917024
655.3675724499867,-712.7441015404759
7.017303029680306,-437.05390644259603
498.9372519672538,-213.48902271567647
-344.3633321107027,-460.4526257765051
-360.0485160712235,250.46015470641782
4.23108640714463,363.36165418679207
-505.658006964417,107.3601433556114
834.6381346914818,706.2961517606493
-85.23204494382469,-646.6804810743347
-766.4775109843505,804.7193035761882
344.86792276392407,489.80369031395776
-566.848281366226,985.4686022329031
402.62720950801895,-75.95980801580299
-377.16535300523947,67.17131989174459
-241.90658727292202,-250.12774078123834
782.345784861938,482.4175663199155
589.5959179895474,690.598389336699
-575.9821983865434,638.5593421218739
-589.5895723689764,869.3519790900671
-103.08796286286713,852.0673199150554
807.1021817075218,-847.9433106491525
-748.3138098471545,-83.65717540076264
-219.51375040351468,339.50045100108946
-478.27440226378394,-822.8425103678687
-985.3260514673567,-169.4528519125464
290.28501830166897,-809.1601034939264
-300.93402115686183,605.6307473800262
-51.755610775457285,275.971324981273
477.9582476903531,370.0465916456544
-707.6216062603296,-616.4455811213883
210.44038504472928,-227.06897993582788
901.4506777477472,872.0684153863078
-602.3014065628734,844.6901315012601
-741.4492248606005,495.58522963111227
321.2270049971096,998.58634003208
123.08879038905593,-697.4768573858754
-859.1197287723182,-786.4003528798434
229.47829301242837,56.494423082168396
-895.2256071212761,-836.3370582752548
301.22104862924766,25.192948642384636
-451.0569646734333,-443.1607462454266
-345.863840422791,-494.0777705471602
93.56412314310728,982.7458457901369
301.97313116503847,-937.6995868570339
775.074744800369,-263.2955365225422
664.5805386281011,-627.5200017385043
-286.5554663168341,349.2621772581949
-145.67144186630946,-512.1093951522953
488.77090963441333,-458.87495585086754
-506.6325884604162,-331.923608854769
-355.2080730667333,-130.78624001690844
-657.4029387872458,69.87904244247693
950.798169853987,-781.1059414979409
895.8742944289445,946.2843993530419
-969.4401821907039,729.7173914307591
473.73782726964055,989.3958042790275
-321.166997611817,-885.5684718288472
-384.91122069168136,-577.6491861182058
861.0385320334651,-176.944785263021
794.9306435245987,-241.78884861400275
-336.04494347353443,498.43638592814
-620.6633926875467,-356.6320797959635
-497.69395388575697,329.91398628731304
-319.323471388024,902.8437165259152
347.46300379221475,-391.7706194975492
